"ID","pid","MATINH","Urban_Rural","age","gender","Q302","Q303A","Q303B","Q304_1","Q304_2","Q304_3","Q304_4","Q305A1","Q305A2","Q305B1","Q305B2","Q306","Q307","Q308","Q309","Q310A1","Q310A2","Q310B1","Q310B2","Q311","Q305A","Q305B","Q310AA","Q310B","region3","agegroup","weight"
"727122573501232",2,72,1,43,1,7,1,0,1,,,,9,93,6,41,4,1,10000,2,,,,,,"th___ xây ( th___ h___)",,,,"South","15-44",4046920
"747182577400810",3,74,1,40,1,9,2,0,3,,,,8,83,8,49,2,1,10000,2,,,,,,"tài x___ lái xe",,,,"South","15-44",4046920
"777532668000522",4,77,1,41,1,5,1,0,1,,,,7,71,6,41,4,1,9000,2,,,,,,"làm th___ h___",,,,"South","15-44",4046920
"706952536300628",1,70,1,28,1,9,2,2,3,,,,7,74,4,35,2,1,12000,2,,,,,,"th___ di___n",,,,"South","15-44",4046920
"828152825800337",2,82,1,21,1,12,3,0,1,,,,9,93,3,10,4,1,5000,1,,,,,,"Công nhân",,,,"South","15-44",4046920
"727122573501231",1,72,1,26,1,12,5,0,3,,,,8,82,13,74,4,1,6000,2,,,,,,"s___a máy tính t___i nhà",,,,"South","15-44",4046920
"929233121902821",1,92,1,31,1,5,0,0,2,,,,6,61,1,3,4,1,9000,2,,,,,,"Chan nuôi",,,,"South","15-44",4046920
"747232593306136",2,74,1,43,1,5,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"797642688207925",2,79,1,15,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"727032548000523",4,72,1,37,1,11,2,0,1,,,,7,75,19,97,4,1,9000,2,,,,,,"công nhân b___t my",,,,"South","15-44",4046920
"747252596905827",1,74,1,33,1,6,1,0,1,,,,7,73,3,17,4,1,7800,1,,,,,,"công nhân th___ máy thùng c___c tông",,,,"South","15-44",4046920
"747242595102621",1,74,1,24,1,12,4,4,1,,,,7,74,4,35,6,1,13000,1,9,95,21,96,5,"k___ thu___t viên b___o trì di___n",,"giao hàng",,"South","15-44",4046920
"797682707600520",1,79,1,24,1,12,5,0,1,,,,4,42,21,96,4,1,7000,2,,,,,,"Nhân viên van phòng( cham sóc khách hàng)",,,,"South","15-44",4046920
"747232591200831",1,74,1,15,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"757312605611636",2,75,1,37,1,6,1,0,2,,,,9,95,7,47,2,1,10000,2,,,,,,"buôn bán",,,,"South","15-44",4046920
"747232591200839",1,74,1,37,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"757312602013839",2,75,1,18,1,8,1,0,1,,,,9,93,4,35,6,1,4000,2,,,,,,"công nhân",,,,"South","15-44",4046920
"797642688207929",1,79,1,33,1,6,1,0,1,,,,7,75,3,14,4,1,8000,2,,,,,,"công nhân may",,,,"South","15-44",4046920
"797662696501725",3,79,1,29,1,12,3,2,1,,,,4,42,10,62,4,1,10000,1,,,,,,"nhân viên van phòng",,,,"South","15-44",4046920
"929163112901411",1,92,1,29,1,12,4,0,1,,,,5,51,10,61,4,1,8000,1,,,,,,"nhân viên b___o trì FPT",,,,"South","15-44",4046920
"797762741801128",2,79,1,24,1,12,4,0,1,,,,5,52,9,56,4,1,3000,2,,,,,,"SINH VIÊN",,,,"South","15-44",4046920
"777482655800325",1,77,1,15,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"797672702509524",2,79,1,19,1,10,2,0,1,,,,5,52,13,74,4,1,7000,2,,,,,,"nhân viên bán diiejn tho___i",,,,"South","15-44",4046920
"727092563000623",2,72,1,37,1,12,3,0,1,,,,9,93,6,41,4,1,12000,2,,,,,,"th___ h___",,,,"South","15-44",4046920
"747242595102603",4,74,1,41,1,9,1,0,1,,,,9,93,6,41,4,1,5000,2,,,,,,"công nhân Xây d___ng",,,,"South","15-44",4046920
"797612678206139",1,79,1,15,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"747252596905828",2,74,1,19,1,8,1,0,1,,,,7,75,3,14,6,1,8200,1,,,,,,"công nhân công ty may m___c",,,,"South","15-44",4046920
"878702997101716",4,87,1,39,1,6,2,0,1,,,,9,92,1,2,4,1,6000,2,,,,,,"lao d___ng t___ do (lam thuê)",,,,"South","15-44",4046920
"777532668000525",3,77,1,37,1,6,1,0,1,,,,7,71,6,41,2,1,7000,2,,,,,,"th___ h___",,,,"South","15-44",4046920
"777472650600812",3,77,1,44,1,12,5,0,1,,,,7,71,6,43,5,1,7000,1,,,,,,"xây d___ng",,,,"South","15-44",4046920
"727092563000633",1,72,1,34,1,12,5,0,3,,,,9,95,9,56,2,1,15000,2,7,72,3,23,2,"bán quán n_____c",,"th___ kim hoàn",,"South","15-44",4046920
"706952536300624",3,70,1,31,1,12,3,1,1,,,,4,44,3,15,4,1,10000,1,,,,,,"Nhân viên van phòng (giày da)",,,,"South","15-44",4046920
"747182576801126",1,74,1,31,1,9,2,0,1,,,,9,93,8,49,4,1,16000,1,,,,,,"tài x___",,,,"South","15-44",4046920
"919093101800539",2,91,1,31,1,12,5,0,1,,,,4,41,15,84,5,1,5000,1,,,,,,"công nhân viên ch___c",,,,"South","15-44",4046920
"797652691102832",1,79,1,21,1,12,3,0,1,,,,5,51,8,49,4,1,7000,1,5,52,9,56,2,"ch___y xe ôm be",,"ph___ quán trà s___a",,"South","15-44",4046920
"757312602013834",3,75,1,20,1,9,2,0,1,,,,9,92,4,35,4,1,6000,1,,,,,,"công nhân",,,,"South","15-44",4046920
"727092563000626",1,72,1,18,1,10,2,0,1,,,,5,52,14,82,4,1,7000,2,,,,,,"NHÂN VIÊN BÁN HÀNG",,,,"South","15-44",4046920
"898833028300934",4,89,1,33,1,12,3,0,1,,,,7,71,6,41,4,1,6000,2,,,,,,"th___ h___",,,,"South","15-44",4046920
"757312603501122",2,75,1,19,1,9,2,0,3,,,,9,95,9,56,4,1,9000,2,,,,,,"buôn ba__n t____ do",,,,"South","15-44",4046920
"727092563000639",1,72,1,15,1,10,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"757312603501131",2,75,1,29,1,9,2,0,1,,,,9,95,8,49,6,1,8000,2,,,,,,"ch___y grab",,,,"South","15-44",4046920
"797602674601003",2,79,1,29,1,12,5,0,1,,,,9,94,9,56,4,1,8000,1,9,95,9,56,4,"NHÂN VIÊN PH___C V___",,"LÀM BÁNH T___I GIA",,"South","15-44",4046920
"797752736700122",1,79,1,28,1,9,2,0,1,,,,9,95,19,97,2,1,8000,2,,,,,,"nv giao hàng",,,,"South","15-44",4046920
"777482655800334",3,77,1,36,1,12,3,0,2,,,,5,52,9,56,2,1,10000,2,,,,,,"buôn bán",,,,"South","15-44",4046920
"797692682107402",2,79,1,38,1,12,3,3,1,,,,8,81,3,21,3,1,6000,1,,,,,,"công nhân v___n hành máy",,,,"South","15-44",4046920
"757312600203728",4,75,1,36,1,12,3,0,3,,,,9,95,9,56,4,1,30000,2,,,,,,"buôn bán",,,,"South","15-44",4046920
"797642688207924",2,79,1,26,1,12,5,0,1,,,,7,74,3,27,4,1,12000,1,,,,,,"k___ s__ di___n",,,,"South","15-44",4046920
"777482655800322",3,77,1,35,1,12,3,2,1,,,,8,83,8,49,4,1,10000,2,,,,,,"ta__i xê__ taxi",,,,"South","15-44",4046920
"777542671902529",2,77,1,15,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"747212581312625",1,74,1,29,1,10,2,0,3,,,,7,75,21,96,4,1,15000,2,,,,,,"chu ti___m tóc",,,,"South","15-44",4046920
"777472651800423",2,77,1,23,1,12,3,0,1,,,,9,93,2,9,5,1,20000,1,,,,,,"CÔNG NHÂN (D___U KHÍ)",,,,"South","15-44",4046920
"797642689803205",1,79,1,39,1,12,3,2,1,,,,7,75,21,96,4,1,8000,1,,,,,,"Nhân viên van phòng may m___c",,,,"South","15-44",4046920
"777472651800428",1,77,1,16,1,10,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"777542671902530",3,77,1,29,1,12,5,0,1,,,,4,43,3,24,6,1,10000,1,,,,,,"nhân viên van pho__ng",,,,"South","15-44",4046920
"757312602013835",1,75,1,18,1,9,2,0,1,,,,9,92,1,2,4,1,5000,2,,,,,,"côbg nhân",,,,"South","15-44",4046920
"757312599606455",1,75,1,16,1,11,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"898833028300910",5,89,1,41,1,7,1,0,2,,,,6,63,1,1,4,1,4000,2,9,94,21,96,4,"NÔNG DÂN",,"BÁN CAFE",,"South","15-44",4046920
"747232593306135",1,74,1,36,1,4,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"929193118600710",1,92,1,20,1,5,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"777532668000528",1,77,1,17,1,8,1,0,1,,,,5,52,18,93,4,1,6000,2,,,,,,"thu ngân",,,,"South","15-44",4046920
"757312599606448",2,75,1,16,1,10,3,0,1,,,,9,95,3,25,4,1,7000,1,,,,,,"công nhân",,,,"South","15-44",4046920
"747252597801137",1,74,1,27,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"747252596905810",2,74,1,31,1,7,1,0,1,,,,7,75,3,14,6,1,5300,1,,,,,,"công nhân may ba lô",,,,"South","15-44",4046920
"797782748104321",1,79,1,25,1,7,1,0,3,,,,9,93,21,96,4,1,6000,2,,,,,,"Nhân viên giao hàng th___c an",,,,"South","15-44",4046920
"747252597801125",1,74,1,29,1,10,2,0,1,,,,7,71,6,41,4,1,6000,2,,,,,,"ph___ h___",,,,"South","15-44",4046920
"959543182802438",4,95,1,38,1,12,4,0,1,,,,4,43,4,35,4,1,20000,1,4,42,12,68,4,"nhân viên van phong",,"b___t d___ng s___n",,"South","15-44",4046920
"727092563000637",1,72,1,17,1,12,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"918993074502635",1,91,1,23,1,12,3,0,3,,,,8,83,7,47,4,1,10000,2,,,,,,"S___a xe",,,,"South","15-44",4046920
"747232591200823",2,74,1,27,1,7,1,0,1,,,,9,93,3,26,6,1,7000,1,,,,,,"Công nhân",,,,"South","15-44",4046920
"797702714201235",1,79,1,37,1,12,5,4,1,,,,2,24,14,82,6,1,15000,1,,,,,,"phó phong nhân s___",,,,"South","15-44",4046920
"777472652703529",1,77,1,40,1,12,3,0,3,,,,7,74,21,95,4,1,9000,2,,,,,,"s___a ch___a di___n c__ t___i nhà",,,,"South","15-44",4046920
"747232591200840",1,74,1,21,1,9,1,0,3,,,,9,93,6,41,4,1,8000,2,,,,,,"Th___ H___",,,,"South","15-44",4046920
"797662696501708",1,79,1,43,1,11,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"797732728300930",1,79,1,30,1,10,2,0,3,,,,9,95,9,56,4,1,10000,2,,,,,,"BUÔN BÁN D___ AN",,,,"South","15-44",4046920
"797692686000614",1,79,1,18,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"757312599313822",1,75,1,20,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"797642688207926",3,79,1,37,1,12,3,0,3,,,,7,75,8,49,2,1,15000,2,,,,,,"tài x___ xe t___i",,,,"South","15-44",4046920
"747252598722910",1,74,1,18,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"757312605611635",1,75,1,19,1,9,2,0,1,,,,9,93,6,41,4,1,8000,2,,,,,,"công nhân",,,,"South","15-44",4046920
"828152825800322",2,82,1,27,1,12,3,0,1,,,,9,95,7,47,2,1,7000,2,,,,,,"s___a xe",,,,"South","15-44",4046920
"797642688207935",1,79,1,15,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"747232591200822",3,74,1,30,1,12,3,0,1,,,,9,93,14,80,4,1,8000,1,,,,,,"Công nhân",,,,"South","15-44",4046920
"706952536300630",2,70,1,44,1,2,0,0,1,,,,9,95,8,49,4,1,7000,2,,,,,,"LÀM T___ DO ( BÓC HÀNG XE T___I XU___NG)",,,,"South","15-44",4046920
"747212581312622",2,74,1,35,1,12,5,0,2,3,,,6,63,1,3,4,1,30000,2,,,,,,"BUÔN BÁN CÁ C___NH",,,,"South","15-44",4046920
"797692682107423",1,79,1,21,1,9,2,0,1,,,,8,82,6,43,4,1,9000,2,,,,,,"th___ l___p d___t bên n___i th___t",,,,"South","15-44",4046920
"797602676100738",2,79,1,18,1,10,2,1,1,,,,9,95,8,49,4,1,15000,1,9,95,9,56,4,"tài x___ công ngh___",,"buôn bán hàng an",,"South","15-44",4046920
"929173116500723",4,92,1,27,1,2,0,0,1,,,,9,93,3,24,4,1,7000,1,,,,,,"công nhân ___c vít",,,,"South","15-44",4046920
"929163114706528",3,92,1,40,1,7,2,0,3,,,,9,95,19,98,4,1,9000,2,,,,,,"LÀM GI___Y T___I NHÀ",,,,"South","15-44",4046920
"777542671902528",1,77,1,33,1,6,0,0,1,,,,9,93,3,11,4,1,7000,2,,,,,,"công nhân bô__c xê__p",,,,"South","15-44",4046920
"828232865100821",1,82,1,24,1,12,5,4,3,,,,5,52,9,56,4,1,15000,2,,,,,,"banca phê",,,,"South","15-44",4046920
"797692686000603",5,79,1,36,1,12,5,0,1,,,,0,1,15,84,5,1,12000,1,,,,,,"h___i quân",,,,"South","15-44",4046920
"929163114706507",4,92,1,38,1,9,0,2,1,,,,7,72,3,24,4,1,10000,1,,,,,,"TH___ B___C",,,,"South","15-44",4046920
"757362620601341",3,75,1,44,1,8,1,0,1,,,,5,54,3,15,6,1,5500,1,,,,,,"b___o v___",,,,"South","15-44",4046920
"797602674601047",3,79,1,38,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"757312602013830",1,75,1,18,1,5,0,0,1,,,,9,92,3,16,6,1,6000,2,,,,,,"công nhân",,,,"South","15-44",4046920
"797732728300931",2,79,1,31,1,12,6,0,1,,,,4,41,12,68,4,1,35000,1,,,,,,"Nhân viên van phòng marketting",,,,"South","15-44",4046920
"797762741801108",2,79,1,23,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"706952536300607",1,70,1,16,1,7,1,0,1,,,,9,92,1,2,6,1,0,1,,,,,,"CÔNG NHÂN ( X_____NG G___)",,,,"South","15-44",4046920
"706892519503635",1,70,1,15,1,10,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"797682707600525",2,79,1,26,1,12,3,0,1,,,,9,93,8,49,4,1,10000,1,,,,,,"TÀI X___ CÔNG NGH___",,,,"South","15-44",4046920
"797612678206138",1,79,1,20,1,6,1,0,3,,,,9,95,19,98,4,1,9000,2,,,,,,"làm công trong h___ gia dình",,,,"South","15-44",4046920
"757312605611623",4,75,1,34,1,12,3,2,1,,,,9,93,3,16,6,1,7000,1,,,,,,"công nhân",,,,"South","15-44",4046920
"797642688207933",4,79,1,39,1,7,1,0,3,,,,8,81,7,45,2,1,10000,2,9,96,19,97,4,"s___a xe",,"làm m_____n",,"South","15-44",4046920
"797772745708026",3,79,1,30,1,10,2,0,1,,,,9,93,3,32,4,1,9500,1,,,,,,"CÔNG NHÂN",,,,"South","15-44",4046920
"939313134000628",3,93,1,37,1,12,3,0,3,,,,7,74,21,96,1,1,5000,2,,,,,,"s___a di___n t___",,,,"South","15-44",4046920
"797672702509536",2,79,1,37,1,9,2,0,1,,,,7,72,4,35,4,1,7000,2,,,,,,"nhân viên công ty ga",,,,"South","15-44",4046920
"747252598722907",1,74,1,17,1,7,1,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"797692682107407",1,79,1,22,1,12,4,4,1,,,,4,43,14,78,4,1,7500,1,,,,,,"th___ kho bên công tr_____ng",,,,"South","15-44",4046920
"797692686000622",1,79,1,23,1,12,3,0,1,,,,7,75,21,96,6,1,5000,1,,,,,,"công nhân công ty gi___y da",,,,"South","15-44",4046920
"747182576801122",2,74,1,33,1,7,1,0,3,,,,9,93,6,41,4,1,10000,2,,,,,,"ph___ h___",,,,"South","15-44",4046920
"777542671902535",1,77,1,25,1,10,0,0,3,,,,9,93,6,42,4,1,5000,2,,,,,,"th____ s__n n______c",,,,"South","15-44",4046920
"747252596905835",1,74,1,34,1,5,1,0,1,,,,7,75,19,97,4,1,7000,1,,,,,,"th___ s__n g___m",,,,"South","15-44",4046920
"918993074502636",3,91,1,32,1,12,5,0,3,,,,9,96,21,96,4,1,10000,2,,,,,,"KINH DOANH PH___ TÙNG XE",,,,"South","15-44",4046920
"898833030706355",2,89,1,18,1,9,2,0,3,,,,4,41,21,95,4,1,3500,2,,,,,,"NHÂN VIÊN DI___N L___NH",,,,"South","15-44",4046920
"797782748104335",1,79,1,26,1,12,5,0,3,,,,9,93,21,96,4,1,8000,1,,,,,,"nhân viên giao hàng",,,,"South","15-44",4046920
"777542671902541",3,77,1,43,1,5,1,0,3,,,,9,93,8,49,2,1,5000,2,,,,,,"ch___y xe ba bánh",,,,"South","15-44",4046920
"706952536300622",3,70,1,23,1,9,1,0,2,,,,7,75,1,2,4,1,6000,2,9,93,5,36,5,"C___O MU CAO SU",,"Công nhân ( dào d_____ng l___p ___ng)",,"South","15-44",4046920
"747232591200824",2,74,1,26,1,9,2,0,1,,,,9,92,3,16,5,1,6000,2,,,,,,"Công nhân",,,,"South","15-44",4046920
"929173116500711",2,92,1,42,1,4,0,0,1,,,,9,93,1,1,5,1,7000,1,,,,,,"làm công nhân",,,,"South","15-44",4046920
"777532668000535",1,77,1,16,1,9,2,0,1,,,,9,93,6,41,4,1,7000,2,,,,,,"ph___ h___",,,,"South","15-44",4046920
"939373147300919",3,93,1,39,1,6,1,0,3,,,,9,96,21,96,4,1,3000,2,6,61,1,1,1,"chay xe ôm",,"lam ruong",,"South","15-44",4046920
"797782748104322",1,79,1,22,1,12,5,0,1,,,,4,41,14,82,4,1,6000,1,,,,,,"NHÂN VIÊN VAN PHÒNG",,,,"South","15-44",4046920
"777542671902534",1,77,1,24,1,12,5,0,1,,,,7,72,3,24,4,1,10000,1,,,,,,"ky__ s__",,,,"South","15-44",4046920
"797672702509533",4,79,1,34,1,9,2,0,3,,,,9,95,9,56,2,1,10000,2,,,,,,"lao d___ng t___ do",,,,"South","15-44",4046920
"929163112901421",2,92,1,15,1,10,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"828152825800325",1,82,1,22,1,12,3,0,1,,,,9,93,3,14,4,1,7000,1,,,,,,"công nhân",,,,"South","15-44",4046920
"797772745708007",3,79,1,30,1,12,3,0,1,,,,9,93,3,14,6,1,13000,1,,,,,,"qu___n lý v___ d___t may",,,,"South","15-44",4046920
"747182577400812",1,74,1,30,1,10,2,0,1,,,,7,74,3,26,6,1,5000,1,,,,,,"công nhân di___n t___",,,,"South","15-44",4046920
"797772745708013",5,79,1,41,1,12,3,0,3,,,,9,96,21,96,4,1,2000,2,,,,,,"Gi___t giu t___i nhà",,,,"South","15-44",4046920
"919093101800529",1,91,1,28,1,12,3,0,1,,,,6,61,1,1,1,1,5000,2,,,,,,"nuôi tôm m_____n",,,,"South","15-44",4046920
"706952536300627",2,70,1,38,1,12,3,1,3,,,,7,71,6,41,2,1,16000,2,,,,,,"th___ s__n n_____c",,,,"South","15-44",4046920
"797602676100722",1,79,1,16,1,10,2,1,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"747212581312637",1,74,1,15,1,4,0,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"777542671902538",1,77,1,40,1,9,2,0,1,,,,5,51,8,49,2,1,6000,2,,,,,,"xe ôm",,,,"South","15-44",4046920
"797662700401132",3,79,1,38,1,12,3,0,1,,,,9,93,21,96,4,1,8000,2,5,52,21,96,4,"shipper",,"bán hàng m___ ph___m",,"South","15-44",4046920
"797772743904031",2,79,1,19,1,9,2,2,1,,,,8,83,8,49,4,1,12000,1,,,,,,"tài x___",,,,"South","15-44",4046920
"797772743904028",1,79,1,22,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4046920
"918993074502640",4,91,1,42,1,12,3,0,1,,,,7,71,19,97,4,1,5000,2,,,,,,"XÂY D___NG ( NHÂN VIÊN)",,,,"South","15-44",4046920
"959543182802434",3,95,1,34,1,12,3,0,2,,,,9,95,9,56,4,1,5000,2,,,,,,"bán g___o",,,,"South","15-44",4046920
"757312599313825",1,75,1,32,1,12,5,0,1,,,,4,41,12,68,4,1,18000,1,,,,,,"b___t d___ng s___n",,,,"South","15-44",4046920
"808002786500428",2,80,1,33,1,12,5,0,1,,,,3,32,17,86,5,1,6000,1,6,61,1,1,1,"bác s___",,"nông",,"South","15-44",4046920
"797642689803228",4,79,1,38,1,12,4,0,1,,,,4,42,10,61,5,1,20000,1,,,,,,"NHÂN VIÊN VAN PHÒNG (VI___N THÔNG)",,,,"South","15-44",4046920
"777522667402147",1,77,2,40,1,7,2,0,1,,,,6,63,1,3,2,1,11000,2,,,,,,"làm bi___n",,,,"South","15-44",4704542
"808012791000432",4,80,2,37,1,12,3,0,3,,,,9,93,8,49,4,2,,,9,95,7,47,4,"tài x___",,"buôn bán",,"South","15-44",4704542
"706982524601231",1,70,2,19,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4704542
"757372626906721",1,75,2,29,1,12,5,0,1,,,,2,24,3,15,6,1,10000,1,,,,,,"công nhân",,,,"South","15-44",4704542
"727112570500627",2,72,2,34,1,11,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4704542
"808062815601223",1,80,2,22,1,12,3,0,2,,,,6,62,1,1,4,1,3000,2,,,,,,"nuôi tôm cho nhà.",,,,"South","15-44",4704542
"747192581600522",2,74,2,34,1,12,3,0,3,,,,9,95,9,56,4,1,18000,2,,,,,,"Buôn bán cà phê",,,,"South","15-44",4704542
"808062815601217",4,80,2,40,1,8,2,0,2,,,,6,63,1,1,4,1,5000,2,,,,,,"nuôi tôm",,,,"South","15-44",4704542
"727072555500404",1,72,2,17,1,11,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4704542
"878763021401829",3,87,2,34,1,5,1,0,2,,,,6,63,1,1,4,1,4000,2,,,,,,"lam ruong",,,,"South","15-44",4704542
"747212584303128",2,74,2,25,1,7,1,0,1,,,,9,93,3,15,5,1,9000,1,,,,,,"Công nhân",,,,"South","15-44",4704542
"797842758909830",2,79,2,15,1,6,1,0,1,,,,9,92,19,98,2,1,3000,2,9,92,3,10,2,"di bào mía cho c__ x___ t__ nhân",,"bào c___ c___i d___ làm d___ chua",,"South","15-44",4704542
"797842758909835",4,79,2,30,1,4,0,0,1,,,,9,93,6,41,2,1,12000,2,,,,,,"th___ h___",,,,"South","15-44",4704542
"747212584303131",1,74,2,26,1,8,1,0,1,,,,7,75,21,96,6,1,7500,1,,,,,,"công nhân giày da",,,,"South","15-44",4704542
"939303132100730",1,93,2,18,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4704542
"706912523201109",1,70,2,25,1,10,2,0,3,,,,7,72,3,32,2,1,7000,2,,,,,,"th___ phun s__n",,,,"South","15-44",4704542
"807972776300419",4,80,2,44,1,12,3,0,1,,,,9,93,6,43,4,1,6000,2,,,,,,"làm h___",,,,"South","15-44",4704542
"706912522801338",5,70,2,36,1,1,0,0,3,,,,9,95,9,56,2,1,5000,2,,,,,,"bán n_____c",,,,"South","15-44",4704542
"898893046903624",1,89,2,19,1,9,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4704542
"706962541703521",1,70,2,19,1,12,3,1,3,,,,7,75,3,16,4,1,20000,2,,,,,,"LÀM La Phông G___",,,,"South","15-44",4704542
"706982524601230",2,70,2,32,1,12,5,0,1,,,,9,92,1,3,4,1,5000,2,3,35,18,90,4,"LÀM T___ DO",,"Hòa âm ánh sáng",,"South","15-44",4704542
"727072555500426",3,72,2,28,1,12,4,0,1,,,,5,52,14,82,6,1,5000,1,,,,,,"nhân viên sale di___n t___",,,,"South","15-44",4704542
"929263131202322",2,92,2,17,1,12,3,1,1,,,,5,51,21,96,4,1,0,2,,,,,,"ph___c vu",,,,"South","15-44",4704542
"939343142301723",1,93,2,20,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4704542
"777502659000625",2,77,2,42,1,8,1,0,2,3,,,6,63,1,1,1,1,10000,2,6,63,1,1,4,"chan nuôi",,"la__m thuê cho hô__ gia di__nh kha__c",,"South","15-44",4704542
"959613192702031",5,95,2,40,1,0,0,0,2,,,,9,92,1,1,4,1,2000,2,,,,,,"dào trùn d___t",,,,"South","15-44",4704542
"706912523201130",2,70,2,16,1,11,2,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4704542
"727072555500434",4,72,2,41,1,12,3,0,2,,,,6,61,1,1,2,1,1000,2,6,61,1,1,2,"chan nuôi bò",,"tr___ng rau c___",,"South","15-44",4704542
"828242874102325",1,82,2,16,1,9,3,0,1,,,,7,75,19,98,6,1,3000,1,,,,,,"làm công an



công nhân",,,,"South","15-44",4704542
"757352617901532",5,75,2,34,1,4,0,0,2,,,,6,63,1,1,1,1,6000,2,,,,,,"chan nuôi",,,,"South","15-44",4704542
"757352617901531",1,75,2,26,1,6,1,0,1,,,,6,62,1,1,2,1,7000,2,,,,,,"ta__i xê__",,,,"South","15-44",4704542
"808022797607346",2,80,2,24,1,12,3,0,1,,,,7,75,3,14,6,1,8000,1,,,,,,"công nhân may m___c",,,,"South","15-44",4704542
"747212584303132",1,74,2,24,1,9,1,0,1,,,,7,75,21,96,6,1,8000,1,,,,,,"công nhân giày da",,,,"South","15-44",4704542
"808022797607355",2,80,2,32,1,12,3,2,1,,,,7,75,21,96,6,1,10000,1,,,,,,"công nhân may m___c",,,,"South","15-44",4704542
"919093104501029",3,91,2,38,1,12,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4704542
"747192581600530",2,74,2,27,1,12,3,0,1,,,,4,41,13,74,4,1,12000,1,,,,,,"nhân viên van phòng",,,,"South","15-44",4704542
"706882524900402",1,70,2,23,1,9,2,1,3,,,,9,95,9,56,2,1,20000,2,,,,,,"Buôn bán quán nh___u",,,,"South","15-44",4704542
"808022798503031",2,80,2,39,1,5,1,0,3,,,,7,71,6,41,4,1,9000,2,,,,,,"th___ h___",,,,"South","15-44",4704542
"959563185502727",2,95,2,40,1,7,2,0,2,,,,6,63,1,1,4,2,,,,,,,,"làm ru___ng",,,,"South","15-44",4704542
"706912522801334",4,70,2,34,1,8,1,0,3,,,,7,75,21,96,2,1,15000,2,,,,,,"th___ s___a xe",,,,"South","15-44",4704542
"706982524601229",1,70,2,26,1,6,1,0,1,,,,9,92,1,1,4,1,15000,2,,,,,,"CÔNG NHÂN (CH___ BI___N MU)",,,,"South","15-44",4704542
"808022797607341",2,80,2,28,1,12,3,0,3,,,,9,94,19,98,2,1,4000,2,,,,,,"ph___ m___ n___u r_____u",,,,"South","15-44",4704542
"898913058301224",4,89,2,39,1,9,2,0,2,,,,6,63,1,1,4,1,5000,2,,,,,,"LÀM RU___NG",,,,"South","15-44",4704542
"959543184000732",2,95,2,17,1,11,3,0,0,,,,,,,,,,,,,,,,,,,,,"South","15-44",4704542
"919073097002730",2,91,2,32,1,12,3,0,2,,,,6,61,1,1,1,1,2000,2,,,,,,"tr___ng khóm",,,,"South","15-44",4704542
"828222863600225",1,82,2,43,1,6,1,0,3,,,,8,82,7,45,4,1,3000,2,,,,,,"sua xe",,,,"South","15-44",4704542
